ExamId,Type,Date,TotalMarks,CourseId
3172,Midterm,2025-06-19,30,396
3173,Final,2025-05-01,100,91
3174,Midterm,2025-12-28,30,168
3175,Midterm,2025-06-16,100,774
3176,Final,2025-09-22,30,411
3177,Quiz,2025-05-22,30,492
3178,Midterm,2025-12-19,100,297
3179,Midterm,2025-07-20,20,131
3180,Quiz,2025-05-10,50,119
3181,Midterm,2025-06-30,50,103
3182,Final,2025-09-05,50,504
3183,Final,2025-03-14,50,115
3184,Final,2025-08-11,50,645
3185,Final,2025-02-03,30,160
3186,Midterm,2025-12-11,20,9
3187,Final,2025-04-23,30,440
3188,Final,2025-04-07,30,195
3189,Quiz,2025-02-08,30,183
3190,Quiz,2025-03-30,50,393
3191,Midterm,2025-09-01,20,773
3192,Quiz,2025-03-02,20,1
3193,Midterm,2025-11-24,100,102
3194,Quiz,2025-09-11,20,472
3195,Midterm,2025-09-04,50,769
3196,Quiz,2025-12-24,30,729
3197,Final,2025-10-14,100,783
3198,Midterm,2025-03-09,100,477
3199,Final,2025-11-06,100,655
3200,Final,2025-08-29,50,793
3201,Midterm,2025-12-31,50,439
3202,Final,2025-06-14,30,655
3203,Quiz,2025-07-09,30,503
3204,Final,2025-06-23,20,200
3205,Final,2025-04-20,50,202
3206,Midterm,2025-06-01,30,575
3207,Final,2025-06-13,100,121
3208,Midterm,2025-07-16,30,484
3209,Quiz,2025-01-29,30,590
3210,Final,2025-05-09,30,183
3211,Quiz,2025-06-09,30,212
3212,Final,2025-08-17,20,546
3213,Midterm,2025-02-21,20,187
3214,Final,2025-03-18,30,587
3215,Final,2025-03-02,50,393
3216,Midterm,2025-08-18,100,46
3217,Midterm,2025-10-10,20,701
3218,Final,2025-04-12,20,405
3219,Quiz,2025-07-26,30,522
3220,Midterm,2025-09-10,100,557
3221,Midterm,2025-09-01,20,817
3222,Midterm,2025-12-15,20,265
3223,Final,2025-02-09,20,438
3224,Quiz,2025-08-04,100,702
3225,Quiz,2025-07-14,100,91
3226,Quiz,2025-04-28,30,897
3227,Quiz,2025-07-01,100,172
3228,Quiz,2025-03-16,30,247
3229,Quiz,2025-09-06,20,669
3230,Midterm,2025-07-21,20,226
3231,Quiz,2025-11-26,50,612
3232,Midterm,2025-06-11,30,811
3233,Quiz,2025-03-04,20,498
3234,Midterm,2025-03-10,20,617
3235,Quiz,2025-10-15,20,664
3236,Quiz,2025-08-26,20,258
3237,Quiz,2025-09-30,50,766
3238,Quiz,2025-07-31,100,23
3239,Final,2025-02-14,30,279
3240,Quiz,2025-01-16,50,417
3241,Quiz,2025-08-28,100,27
3242,Quiz,2025-05-11,100,317
3243,Midterm,2025-04-16,20,391
3244,Final,2025-05-12,100,226
3245,Quiz,2025-10-18,100,14
3246,Quiz,2025-11-14,100,593
3247,Final,2025-03-21,50,917
3248,Final,2025-04-04,20,321
3249,Midterm,2025-08-22,50,127
3250,Midterm,2025-06-11,20,44
3251,Quiz,2025-09-03,20,47
3252,Quiz,2025-11-21,100,166
3253,Quiz,2025-05-12,20,508
3254,Midterm,2025-07-16,30,895
3255,Quiz,2025-01-28,50,220
3256,Quiz,2025-12-22,30,311
3257,Midterm,2025-09-18,20,53
3258,Final,2025-07-27,20,491
3259,Final,2025-11-19,100,104
3260,Quiz,2025-07-20,100,114
3261,Final,2025-08-01,100,37
3262,Final,2025-04-30,20,842
3263,Midterm,2025-03-10,50,810
3264,Quiz,2025-08-07,100,808
3265,Final,2025-06-16,20,814
3266,Final,2025-10-24,50,514
3267,Quiz,2025-11-14,50,266
3268,Final,2025-11-19,50,923
3269,Quiz,2025-08-21,30,742
3270,Final,2025-04-25,20,320
3271,Midterm,2025-12-17,20,143
3272,Final,2025-08-18,100,826
3273,Final,2025-10-23,50,539
3274,Final,2025-08-14,30,642
3275,Midterm,2025-09-02,20,101
3276,Final,2025-02-03,20,95
3277,Final,2025-03-03,50,55
3278,Final,2025-04-17,50,801
3279,Quiz,2025-01-17,100,572
3280,Quiz,2025-08-04,100,533
3281,Quiz,2025-08-11,50,229
3282,Quiz,2025-06-28,50,346
3283,Final,2025-01-11,50,615
3284,Midterm,2025-04-11,30,10
3285,Quiz,2025-04-07,100,468
3286,Final,2025-01-13,100,555
3287,Midterm,2025-08-10,30,632
3288,Final,2025-01-14,30,414
3289,Quiz,2025-12-27,30,308
3290,Final,2025-12-07,20,420
3291,Midterm,2025-08-17,30,694
3292,Midterm,2025-10-11,30,701
3293,Midterm,2025-03-23,20,798
3294,Quiz,2025-07-27,100,67
3295,Final,2025-06-30,30,456
3296,Midterm,2025-03-08,100,874
3297,Midterm,2025-11-10,50,82
3298,Midterm,2025-12-19,30,253
3299,Final,2025-04-13,50,529
3300,Quiz,2025-04-18,50,334
3301,Midterm,2025-09-05,20,886
3302,Quiz,2025-12-27,100,160
3303,Quiz,2025-05-15,30,704
3304,Midterm,2025-07-25,50,243
3305,Midterm,2025-05-05,20,691
3306,Quiz,2025-03-22,100,931
3307,Final,2025-12-12,20,311
3308,Final,2025-04-05,20,233
3309,Quiz,2025-04-28,100,839
3310,Midterm,2025-02-26,100,781
3311,Quiz,2025-06-28,50,328
3312,Quiz,2025-07-22,30,584
3313,Midterm,2025-04-24,30,749
3314,Final,2025-09-19,30,421
3315,Final,2025-06-20,30,282
3316,Midterm,2025-01-14,50,494
3317,Midterm,2025-12-25,50,503
3318,Midterm,2025-12-05,100,584
3319,Final,2025-03-07,100,29
3320,Final,2025-11-15,50,67
3321,Final,2025-03-27,100,49
3322,Quiz,2025-10-21,30,646
3323,Midterm,2025-09-29,20,467
3324,Final,2025-04-10,50,570
3325,Final,2025-08-01,100,492
3326,Quiz,2025-07-04,100,417
3327,Midterm,2025-02-27,100,688
3328,Final,2025-10-12,30,696
3329,Quiz,2025-07-28,50,76
3330,Final,2025-01-02,50,949
3331,Quiz,2025-11-01,30,359
3332,Midterm,2025-10-24,30,631
3333,Final,2025-02-23,20,939
3334,Final,2025-08-18,100,423
3335,Quiz,2025-08-08,50,352
3336,Final,2025-12-10,30,507
3337,Final,2025-03-11,30,86
3338,Final,2025-05-19,50,815
3339,Quiz,2025-04-15,100,887
3340,Final,2025-09-09,50,684
3341,Quiz,2025-02-15,100,868
3342,Midterm,2025-07-01,50,475
3343,Quiz,2025-02-22,30,596
3344,Quiz,2025-04-17,30,551
3345,Quiz,2025-10-16,20,320
3346,Quiz,2025-06-26,30,621
3347,Midterm,2025-05-22,100,105
3348,Quiz,2025-07-22,20,742
3349,Final,2025-03-05,100,432
3350,Quiz,2025-05-29,20,343
3351,Midterm,2025-08-18,20,944
3352,Midterm,2025-01-10,100,633
3353,Final,2025-12-22,30,439
3354,Quiz,2025-06-25,50,23
3355,Quiz,2025-06-07,50,66
3356,Midterm,2025-02-27,100,508
3357,Midterm,2025-03-22,30,96
3358,Final,2025-08-10,50,298
3359,Quiz,2025-08-28,100,698
3360,Final,2025-11-17,100,352
3361,Quiz,2025-02-13,50,631
3362,Final,2025-07-23,50,631
3363,Midterm,2025-08-21,20,913
3364,Quiz,2025-07-09,100,176
3365,Midterm,2025-06-13,50,478
3366,Midterm,2025-08-20,50,580
3367,Quiz,2025-12-25,30,332
3368,Midterm,2025-06-13,100,547
3369,Quiz,2025-01-06,100,432
3370,Quiz,2025-03-29,50,839
3371,Quiz,2025-12-02,50,531
3372,Midterm,2025-11-30,20,819
3373,Final,2025-04-16,20,519
3374,Quiz,2025-08-12,100,582
3375,Midterm,2025-06-05,20,500
3376,Final,2025-12-27,30,476
3377,Quiz,2025-09-09,30,365
3378,Midterm,2025-11-12,100,724
3379,Midterm,2025-08-26,100,897
3380,Midterm,2025-10-28,20,849
3381,Final,2025-10-04,20,298
3382,Final,2025-06-05,50,836
3383,Final,2025-05-07,100,264
3384,Final,2025-03-23,100,362
3385,Midterm,2025-04-15,20,805
3386,Midterm,2025-02-18,20,871
3387,Quiz,2025-02-27,20,15
3388,Final,2025-02-28,100,226
3389,Midterm,2025-04-27,20,120
3390,Midterm,2025-06-28,100,470
3391,Final,2025-08-30,20,76
3392,Quiz,2025-04-28,30,678
3393,Midterm,2025-01-30,50,157
3394,Quiz,2025-08-15,20,237
3395,Quiz,2025-07-17,100,255
3396,Midterm,2025-03-19,100,422
3397,Midterm,2025-01-10,50,150
3398,Final,2025-07-14,30,132
3399,Quiz,2025-10-23,100,343
3400,Midterm,2025-06-23,30,881
3401,Quiz,2025-11-12,100,146
3402,Quiz,2025-01-31,100,671
3403,Midterm,2025-06-30,20,396
3404,Quiz,2025-08-05,100,118
3405,Quiz,2025-03-07,50,684
3406,Final,2025-12-16,20,166
3407,Quiz,2025-05-29,20,425
3408,Midterm,2025-11-19,30,797
3409,Final,2025-01-18,50,156
3410,Final,2025-12-31,20,315
3411,Quiz,2025-09-07,50,420
3412,Midterm,2025-05-17,100,322
3413,Midterm,2025-06-18,30,470
3414,Final,2025-10-18,50,902
3415,Midterm,2025-07-10,30,866
3416,Quiz,2025-06-24,100,14
3417,Quiz,2025-09-20,50,502
3418,Quiz,2025-12-04,20,499
3419,Quiz,2025-02-14,20,476
3420,Final,2025-04-17,30,445
3421,Quiz,2025-07-13,20,568
3422,Quiz,2025-11-30,20,378
3423,Midterm,2025-06-22,50,491
3424,Midterm,2025-10-08,50,910
3425,Midterm,2025-04-03,50,922
3426,Quiz,2025-07-05,50,818
3427,Quiz,2025-04-18,20,24
3428,Midterm,2025-10-19,30,413
3429,Midterm,2025-08-13,100,837
3430,Midterm,2025-01-17,50,526
3431,Quiz,2025-06-02,50,361
3432,Midterm,2025-07-29,20,589
3433,Midterm,2025-02-12,100,725
3434,Quiz,2025-05-23,30,538
3435,Midterm,2025-04-09,30,722
3436,Quiz,2025-08-20,20,360
3437,Quiz,2025-06-27,50,264
3438,Final,2025-02-27,100,353
3439,Quiz,2025-06-04,100,51
3440,Midterm,2025-10-24,100,541
3441,Quiz,2025-02-23,20,33
3442,Quiz,2025-01-14,20,784
3443,Quiz,2025-06-06,30,256
3444,Final,2025-01-31,100,942
3445,Midterm,2025-11-10,100,557
3446,Final,2025-04-05,30,661
3447,Midterm,2025-08-22,50,498
3448,Final,2025-11-14,30,724
3449,Midterm,2025-07-21,100,830
3450,Final,2025-02-15,20,696
3451,Final,2025-10-28,100,120
3452,Final,2025-12-28,100,442
3453,Final,2025-09-01,20,367
3454,Final,2025-02-24,100,124
3455,Quiz,2025-03-14,20,126
3456,Final,2025-10-01,30,499
3457,Final,2025-10-08,100,336
3458,Final,2025-06-10,100,89
3459,Quiz,2025-10-16,20,163
3460,Midterm,2025-09-11,30,307
3461,Quiz,2025-08-06,100,933
3462,Final,2025-09-24,50,119
3463,Quiz,2025-09-19,50,91
3464,Midterm,2025-07-16,30,433
3465,Midterm,2025-02-09,30,505
3466,Quiz,2025-07-21,30,911
3467,Midterm,2025-02-19,100,492
3468,Midterm,2025-06-11,50,357
3469,Final,2025-04-29,100,585
3470,Midterm,2025-05-12,100,725
3471,Quiz,2025-12-12,50,258
3472,Midterm,2025-12-26,30,212
3473,Midterm,2025-08-02,100,42
3474,Midterm,2025-07-17,20,718
3475,Midterm,2025-09-13,100,71
3476,Midterm,2025-04-25,50,188
3477,Midterm,2025-11-17,30,85
3478,Quiz,2025-01-06,100,719
3479,Midterm,2025-10-30,100,1
3480,Midterm,2025-01-17,30,786
3481,Quiz,2025-05-01,50,563
3482,Midterm,2025-05-02,100,202
3483,Final,2025-02-03,20,83
3484,Quiz,2025-01-26,20,622
3485,Quiz,2025-08-06,30,161
3486,Final,2025-01-07,20,720
3487,Quiz,2025-06-23,50,112
3488,Quiz,2025-08-12,100,778
3489,Final,2025-07-26,100,309
3490,Quiz,2025-11-22,50,115
3491,Midterm,2025-05-19,50,817
3492,Quiz,2025-10-01,30,471
3493,Quiz,2025-04-24,30,214
3494,Final,2025-08-17,100,697
3495,Quiz,2025-10-09,30,904
3496,Midterm,2025-12-19,100,552
3497,Quiz,2025-07-25,30,126
3498,Quiz,2025-10-22,50,396
3499,Midterm,2025-02-02,20,400
3500,Quiz,2025-06-24,20,665
3501,Quiz,2025-10-03,30,359
3502,Quiz,2025-08-23,30,695
3503,Final,2025-11-09,100,474
3504,Final,2025-05-27,50,431
3505,Final,2025-12-11,100,771
3506,Midterm,2025-05-08,30,357
3507,Final,2025-04-14,50,566
3508,Midterm,2025-08-16,50,172
3509,Midterm,2025-04-09,100,608
3510,Quiz,2025-11-07,100,754
3511,Midterm,2025-08-17,50,380
3512,Midterm,2025-04-28,30,882
3513,Final,2025-09-09,20,506
3514,Final,2025-03-17,100,927
3515,Final,2025-11-11,20,403
3516,Final,2025-07-15,30,186
3517,Midterm,2025-06-24,100,865
3518,Midterm,2025-07-01,20,658
3519,Midterm,2025-09-10,50,796
3520,Midterm,2025-04-24,20,731
3521,Midterm,2025-11-19,30,776
3522,Midterm,2025-02-18,20,151
3523,Final,2025-12-25,50,205
3524,Midterm,2025-09-05,50,704
3525,Quiz,2025-03-15,50,921
3526,Midterm,2025-04-03,30,788
3527,Quiz,2025-10-17,20,757
3528,Midterm,2025-12-08,50,815
3529,Midterm,2025-01-03,30,838
3530,Final,2025-03-17,20,507
3531,Final,2025-04-09,50,447
3532,Final,2025-10-02,20,518
3533,Final,2025-09-27,50,133
3534,Final,2025-07-23,30,457
3535,Quiz,2025-10-25,100,770
3536,Midterm,2025-10-03,20,871
3537,Final,2025-03-28,50,897
3538,Midterm,2025-11-12,100,358
3539,Final,2025-10-04,100,325
3540,Midterm,2025-10-06,20,130
3541,Quiz,2025-12-22,50,454
3542,Midterm,2025-04-23,30,929
3543,Midterm,2025-09-23,100,460
3544,Final,2025-10-22,30,605
3545,Quiz,2025-09-22,20,404
3546,Quiz,2025-03-10,20,221
3547,Midterm,2025-07-06,50,78
3548,Final,2025-01-03,20,372
3549,Quiz,2025-12-10,30,69
3550,Final,2025-05-29,30,743
3551,Final,2025-10-04,20,545
3552,Final,2025-01-13,100,617
3553,Midterm,2025-12-01,20,544
3554,Quiz,2025-10-27,50,767
3555,Midterm,2025-06-17,100,190
3556,Midterm,2025-02-18,100,919
3557,Quiz,2025-04-10,20,689
3558,Midterm,2025-03-28,20,25
3559,Midterm,2025-06-26,20,536
3560,Final,2025-09-23,30,807
3561,Quiz,2025-04-27,100,618
3562,Midterm,2025-10-10,50,575
3563,Final,2025-08-09,100,532
3564,Final,2025-04-03,100,164
3565,Midterm,2025-11-20,100,657
3566,Quiz,2025-09-17,30,928
3567,Final,2025-01-23,100,341
3568,Midterm,2025-03-27,20,685
3569,Quiz,2025-10-01,20,322
3570,Quiz,2025-04-24,100,214
3571,Final,2025-01-25,20,675
3572,Midterm,2025-04-30,50,475
3573,Final,2025-11-28,100,339
3574,Midterm,2025-08-03,50,165
3575,Quiz,2025-01-25,50,913
3576,Quiz,2025-05-06,20,384
3577,Midterm,2025-05-18,50,520
3578,Midterm,2025-05-25,100,30
3579,Quiz,2025-03-23,30,50
3580,Final,2025-10-27,100,370
3581,Final,2025-10-30,50,785
3582,Quiz,2025-02-03,30,79
3583,Midterm,2025-09-14,100,844
3584,Quiz,2025-10-26,30,815
3585,Quiz,2025-01-21,30,372
3586,Final,2025-03-24,20,20
3587,Midterm,2025-02-13,50,23
3588,Final,2025-09-15,20,90
3589,Final,2025-07-23,20,415
3590,Quiz,2025-05-10,20,212
3591,Midterm,2025-12-04,50,517
3592,Quiz,2025-01-19,30,134
3593,Quiz,2025-03-17,20,898
3594,Quiz,2025-05-26,30,499
3595,Final,2025-10-07,20,36
3596,Quiz,2025-05-25,100,554
3597,Final,2025-12-07,30,343
3598,Midterm,2025-07-16,30,917
3599,Quiz,2025-02-21,20,883
3600,Quiz,2025-06-01,100,354
3601,Final,2025-12-14,50,645
3602,Quiz,2025-04-04,30,182
3603,Final,2025-07-09,50,945
3604,Final,2025-05-11,20,724
3605,Quiz,2025-02-11,30,820
3606,Final,2025-06-01,50,739
3607,Final,2025-04-05,30,455
3608,Midterm,2025-07-25,20,563
3609,Midterm,2025-03-14,50,744
3610,Quiz,2025-10-17,30,942
3611,Final,2025-10-17,50,116
3612,Midterm,2025-02-16,100,482
3613,Midterm,2025-03-05,50,445
3614,Final,2025-03-14,100,324
3615,Quiz,2025-08-29,30,513
3616,Midterm,2025-12-31,20,569
3617,Quiz,2025-09-02,100,669
3618,Midterm,2025-06-29,50,703
3619,Midterm,2025-09-17,50,726
3620,Quiz,2025-11-02,30,892
3621,Final,2025-05-28,100,391
3622,Quiz,2025-07-27,20,119
3623,Final,2025-06-06,20,581
3624,Final,2025-07-12,100,189
3625,Midterm,2025-05-08,50,427
3626,Midterm,2025-10-21,100,611
3627,Midterm,2025-06-19,20,729
3628,Quiz,2025-05-15,30,27
3629,Quiz,2025-02-08,100,769
3630,Quiz,2025-08-18,100,916
3631,Quiz,2025-01-02,20,627
3632,Midterm,2025-11-08,20,644
3633,Final,2025-03-04,100,555
3634,Final,2025-02-23,20,429
3635,Quiz,2025-05-09,50,313
3636,Final,2025-02-12,100,581
3637,Midterm,2025-04-14,20,889
3638,Midterm,2025-11-01,20,271
3639,Midterm,2025-02-20,50,733
3640,Midterm,2025-09-26,20,105
3641,Final,2025-06-09,30,539
3642,Midterm,2025-08-06,20,160
3643,Quiz,2025-09-22,20,226
3644,Midterm,2025-08-24,50,643
3645,Quiz,2025-09-24,20,509
3646,Midterm,2025-12-16,20,292
3647,Final,2025-12-30,30,492
3648,Final,2025-08-23,50,201
3649,Final,2025-12-10,30,331
3650,Final,2025-07-30,20,382
3651,Final,2025-01-29,20,383
3652,Midterm,2025-04-15,50,254
3653,Quiz,2025-05-09,30,795
3654,Midterm,2025-09-24,50,123
3655,Quiz,2025-06-04,50,424
3656,Midterm,2025-09-08,20,472
3657,Final,2025-07-06,20,354
3658,Quiz,2025-11-14,100,682
3659,Final,2025-12-04,100,238
3660,Midterm,2025-08-26,50,779
3661,Midterm,2025-06-01,100,435
3662,Midterm,2025-02-21,30,184
3663,Quiz,2025-07-18,100,350
3664,Midterm,2025-08-10,20,423
3665,Final,2025-01-30,20,874
3666,Quiz,2025-11-04,30,64
3667,Quiz,2025-07-18,30,402
3668,Midterm,2025-04-08,20,285
3669,Quiz,2025-03-06,20,810
3670,Midterm,2025-03-12,30,393
3671,Quiz,2025-11-22,20,546
3672,Quiz,2025-03-27,100,842
3673,Quiz,2025-09-06,50,846
3674,Final,2025-10-31,20,670
3675,Final,2025-01-04,30,744
3676,Midterm,2025-01-10,20,347
3677,Midterm,2025-02-10,50,591
3678,Final,2025-07-12,50,390
3679,Midterm,2025-12-17,30,243
3680,Quiz,2025-06-10,50,905
3681,Midterm,2025-04-03,30,186
3682,Quiz,2025-07-15,50,272
3683,Quiz,2025-12-03,20,269
3684,Midterm,2025-10-11,30,583
3685,Quiz,2025-05-16,100,442
3686,Quiz,2025-06-21,20,520
3687,Final,2025-02-25,50,663
3688,Midterm,2025-07-16,20,390
3689,Final,2025-04-08,20,612
3690,Midterm,2025-03-08,100,321
3691,Midterm,2025-07-04,20,559
3692,Midterm,2025-05-30,20,9
3693,Midterm,2025-01-13,30,11
3694,Midterm,2025-05-29,20,619
3695,Quiz,2025-11-02,50,840
3696,Final,2025-03-10,50,850
3697,Quiz,2025-11-15,50,273
3698,Final,2025-12-23,50,847
3699,Final,2025-04-14,20,637
3700,Midterm,2025-07-09,50,629
3701,Quiz,2025-11-14,20,514
3702,Quiz,2025-07-02,30,874
3703,Quiz,2025-06-08,50,838
3704,Quiz,2025-05-30,50,797
3705,Quiz,2025-01-13,20,477
3706,Midterm,2025-09-01,50,935
3707,Quiz,2025-06-29,20,421
3708,Quiz,2025-08-12,20,662
3709,Quiz,2025-06-07,20,76
3710,Midterm,2025-06-02,50,672
3711,Quiz,2025-01-28,100,320
3712,Midterm,2025-06-19,30,898
3713,Midterm,2025-07-02,100,896
3714,Midterm,2025-07-03,20,761
3715,Midterm,2025-01-10,20,17
3716,Quiz,2025-04-18,100,342
3717,Midterm,2025-12-25,50,787
3718,Final,2025-06-20,30,462
3719,Final,2025-04-28,30,789
3720,Final,2025-03-22,30,759
3721,Quiz,2025-08-23,20,189
3722,Final,2025-06-13,20,944
3723,Quiz,2025-10-26,30,443
3724,Quiz,2025-07-03,50,104
3725,Final,2025-04-17,50,593
3726,Final,2025-09-03,50,841
3727,Final,2025-02-08,50,83
3728,Midterm,2025-11-08,20,70
3729,Midterm,2025-03-17,30,791
3730,Quiz,2025-05-12,100,816
3731,Quiz,2025-05-03,20,944
3732,Final,2025-05-22,30,490
3733,Quiz,2025-08-21,100,563
3734,Midterm,2025-01-17,30,193
3735,Final,2025-09-02,20,464
3736,Midterm,2025-06-13,100,334
3737,Quiz,2025-08-04,20,532
3738,Quiz,2025-10-10,30,150
3739,Midterm,2025-06-21,20,418
3740,Final,2025-01-26,30,368
3741,Quiz,2025-08-13,100,810
3742,Midterm,2025-06-06,100,328
3743,Quiz,2025-11-04,20,409
3744,Midterm,2025-11-05,100,168
3745,Midterm,2025-11-25,100,911
3746,Midterm,2025-09-18,30,810
3747,Midterm,2025-06-11,30,540
3748,Midterm,2025-10-19,100,426
3749,Quiz,2025-03-05,100,269
3750,Quiz,2025-08-18,20,397
3751,Final,2025-03-31,100,616
3752,Final,2025-02-23,30,259
3753,Quiz,2025-12-04,30,152
3754,Quiz,2025-01-05,30,731
3755,Quiz,2025-03-13,20,58
3756,Midterm,2025-12-10,100,91
3757,Final,2025-09-14,20,901
3758,Midterm,2025-08-30,100,916
3759,Quiz,2025-05-13,50,683
3760,Midterm,2025-09-11,100,680
3761,Midterm,2025-01-08,100,382
3762,Midterm,2025-01-19,50,789
3763,Midterm,2025-02-24,20,447
3764,Final,2025-06-29,20,821
3765,Final,2025-11-20,100,848
3766,Quiz,2025-03-08,30,603
3767,Final,2025-12-30,20,283
3768,Midterm,2025-08-05,20,803
3769,Midterm,2025-12-18,30,647
3770,Midterm,2025-05-19,30,266
3771,Midterm,2025-12-30,30,934
3772,Midterm,2025-05-03,100,456
3773,Midterm,2025-02-25,30,396
3774,Final,2025-01-13,20,465
3775,Quiz,2025-06-18,50,43
3776,Final,2025-04-28,20,133
3777,Midterm,2025-06-17,50,644
3778,Final,2025-02-19,20,927
3779,Quiz,2025-08-26,30,426
3780,Midterm,2025-02-20,100,685
3781,Midterm,2025-12-23,100,143
3782,Midterm,2025-07-18,50,658
3783,Final,2025-03-03,50,596
3784,Final,2025-04-18,100,201
3785,Final,2025-03-15,20,164
3786,Final,2025-02-18,30,839
3787,Quiz,2025-07-24,100,906
3788,Quiz,2025-12-23,30,942
3789,Final,2025-04-03,30,116
3790,Quiz,2025-10-11,100,856
3791,Quiz,2025-01-17,50,382
3792,Midterm,2025-12-30,30,809
3793,Final,2025-12-26,50,794
3794,Midterm,2025-04-27,50,491
3795,Final,2025-04-23,30,765
3796,Final,2025-08-21,50,722
3797,Quiz,2025-12-04,50,722
3798,Quiz,2025-04-17,30,228
3799,Midterm,2025-08-11,100,377
3800,Midterm,2025-04-28,30,678
3801,Midterm,2025-06-12,30,510
3802,Midterm,2025-01-05,20,556
3803,Final,2025-08-26,100,714
3804,Final,2025-05-02,100,638
3805,Quiz,2025-05-22,30,322
3806,Quiz,2025-06-27,20,890
3807,Quiz,2025-02-24,20,16
3808,Final,2025-10-02,20,118
3809,Midterm,2025-12-14,50,588
3810,Midterm,2025-01-25,100,523
3811,Midterm,2025-12-23,20,113
3812,Final,2025-03-31,50,762
3813,Final,2025-09-03,50,312
3814,Quiz,2025-04-20,20,866
3815,Quiz,2025-08-25,50,706
3816,Final,2025-09-29,50,678
3817,Quiz,2025-06-24,30,748
3818,Midterm,2025-03-03,30,567
3819,Final,2025-01-10,50,652
3820,Midterm,2025-07-10,20,768
3821,Final,2025-10-03,100,37
3822,Quiz,2025-11-04,100,535
3823,Final,2025-03-09,30,221
3824,Final,2025-09-17,20,298
3825,Quiz,2025-01-24,30,743
3826,Quiz,2025-07-28,50,82
3827,Midterm,2025-12-28,30,838
3828,Midterm,2025-06-08,50,223
3829,Midterm,2025-06-25,100,658
3830,Midterm,2025-04-08,30,900
3831,Quiz,2025-12-22,20,55
3832,Final,2025-07-25,50,346
3833,Final,2025-09-02,100,363
3834,Final,2025-07-22,50,12
3835,Midterm,2025-12-03,20,878
3836,Midterm,2025-08-26,30,450
3837,Final,2025-07-14,30,595
3838,Final,2025-06-25,50,252
3839,Midterm,2025-12-18,20,427
3840,Quiz,2025-10-23,50,462
3841,Quiz,2025-01-21,50,875
3842,Midterm,2025-06-11,100,475
3843,Midterm,2025-08-22,50,685
3844,Quiz,2025-06-20,20,181
3845,Midterm,2025-12-04,30,93
3846,Midterm,2025-10-26,20,286
3847,Quiz,2025-02-06,100,733
3848,Quiz,2025-10-04,100,331
3849,Quiz,2025-08-15,50,752
3850,Quiz,2025-10-27,30,154
3851,Midterm,2025-01-22,20,901
3852,Quiz,2025-10-07,50,266
3853,Midterm,2025-07-15,100,278
3854,Final,2025-08-26,50,673
3855,Final,2025-08-04,100,167
3856,Quiz,2025-02-03,50,373
3857,Final,2025-09-19,100,139
3858,Quiz,2025-09-29,30,839
3859,Final,2025-12-08,100,496
3860,Midterm,2025-08-19,50,769
3861,Final,2025-08-22,50,858
3862,Final,2025-12-23,50,25
3863,Quiz,2025-09-22,30,842
3864,Final,2025-07-13,30,114
3865,Final,2025-06-20,100,34
3866,Midterm,2025-11-20,30,101
3867,Midterm,2025-10-08,30,188
3868,Final,2025-03-29,30,249
3869,Midterm,2025-12-29,100,344
3870,Final,2025-11-26,20,233
3871,Final,2025-10-11,30,509
3872,Final,2025-12-29,100,678
3873,Final,2025-10-22,50,933
3874,Midterm,2025-09-02,20,493
3875,Midterm,2025-11-03,100,223
3876,Quiz,2025-08-19,100,287
3877,Midterm,2025-09-08,30,692
3878,Quiz,2025-10-31,30,403
3879,Final,2025-08-26,20,244
3880,Quiz,2025-06-09,20,638
3881,Final,2025-01-23,30,427
3882,Final,2025-12-17,20,914
3883,Quiz,2025-08-15,30,835
3884,Midterm,2025-10-01,100,716
3885,Quiz,2025-08-07,100,75
3886,Final,2025-11-04,30,806
3887,Midterm,2025-07-31,50,174
3888,Midterm,2025-03-23,20,572
3889,Midterm,2025-10-10,20,664
3890,Quiz,2025-03-01,100,436
3891,Quiz,2025-01-15,100,664
3892,Final,2025-12-13,100,11
3893,Quiz,2025-05-04,30,156
3894,Midterm,2025-04-10,50,587
3895,Final,2025-12-27,30,463
3896,Quiz,2025-01-07,30,260
3897,Quiz,2025-09-07,20,542
3898,Midterm,2025-05-25,30,627
3899,Quiz,2025-07-15,20,188
3900,Midterm,2025-05-07,50,775
3901,Quiz,2025-05-08,50,189
3902,Midterm,2025-04-19,20,331
3903,Quiz,2025-07-16,30,128
3904,Quiz,2025-12-31,20,60
3905,Midterm,2025-04-16,20,39
3906,Midterm,2025-12-15,20,514
3907,Quiz,2025-07-18,20,625
3908,Midterm,2025-08-05,50,600
3909,Midterm,2025-04-27,30,768
3910,Final,2025-06-05,20,942
3911,Quiz,2025-03-08,30,63
3912,Quiz,2025-03-22,50,498
3913,Quiz,2025-02-14,20,49
3914,Quiz,2025-03-25,100,180
3915,Quiz,2025-05-01,20,131
3916,Final,2025-09-10,50,656
3917,Midterm,2025-07-26,30,317
3918,Quiz,2025-12-17,100,515
3919,Final,2025-09-18,50,407
3920,Midterm,2025-03-23,100,907
3921,Final,2025-10-26,20,484
3922,Final,2025-01-23,100,443
3923,Midterm,2025-06-12,50,266
3924,Midterm,2025-01-13,20,118
3925,Final,2025-12-07,30,560
3926,Quiz,2025-11-08,30,95
3927,Final,2025-08-01,20,90
3928,Quiz,2025-03-05,30,587
3929,Midterm,2025-04-22,50,173
3930,Quiz,2025-04-27,20,336
